,Sport_-1,drug_1896,equity_1896,drug_1900,equity_1900,drug_1904,equity_1904,drug_1906,equity_1906,drug_1908,equity_1908,drug_1912,equity_1912,drug_1920,equity_1920,drug_1924,equity_1924,drug_1928,equity_1928,drug_1932,equity_1932,drug_1936,equity_1936,drug_1948,equity_1948,drug_1952,equity_1952,drug_1956,equity_1956,drug_1960,equity_1960,drug_1964,equity_1964,drug_1968,equity_1968,drug_1972,equity_1972,drug_1976,equity_1976,drug_1980,equity_1980,drug_1984,equity_1984,drug_1988,equity_1988,drug_1992,equity_1992,drug_1996,equity_1996,drug_2000,equity_2000,drug_2004,equity_2004,drug_2008,equity_2008,drug_2012,equity_2012,drug_2016,equity_2016,drug_2020,equity_2020,drug_2024,equity_2024,estimate per event_2024,label_1896,label_1900,label_1904,label_1906,label_1908,label_1912,label_1920,label_1924,label_1928,label_1932,label_1936,label_1948,label_1952,label_1956,label_1960,label_1964,label_1968,label_1972,label_1976,label_1980,label_1984,label_1988,label_1992,label_1996,label_2000,label_2004,label_2008,label_2012,label_2016,label_2020,label_2024,popularity_1896,popularity_1900,popularity_1904,popularity_1906,popularity_1908,popularity_1912,popularity_1920,popularity_1924,popularity_1928,popularity_1932,popularity_1936,popularity_1948,popularity_1952,popularity_1956,popularity_1960,popularity_1964,popularity_1968,popularity_1972,popularity_1976,popularity_1980,popularity_1984,popularity_1988,popularity_1992,popularity_1996,popularity_2000,popularity_2004,popularity_2008,popularity_2012,popularity_2016,popularity_2020,popularity_2024,normalized_country_1896,normalized_country_1900,normalized_country_1904,normalized_country_1906,normalized_country_1908,normalized_country_1912,normalized_country_1920,normalized_country_1924,normalized_country_1928,normalized_country_1932,normalized_country_1936,normalized_country_1948,normalized_country_1952,normalized_country_1956,normalized_country_1960,normalized_country_1964,normalized_country_1968,normalized_country_1972,normalized_country_1976,normalized_country_1980,normalized_country_1984,normalized_country_1988,normalized_country_1992,normalized_country_1996,normalized_country_2000,normalized_country_2004,normalized_country_2008,normalized_country_2012,normalized_country_2016,normalized_country_2020,normalized_country_2024,CV_1896,CV_1900,CV_1904,CV_1906,CV_1908,CV_1912,CV_1920,CV_1924,CV_1928,CV_1932,CV_1936,CV_1948,CV_1952,CV_1956,CV_1960,CV_1964,CV_1968,CV_1972,CV_1976,CV_1980,CV_1984,CV_1988,CV_1992,CV_1996,CV_2000,CV_2004,CV_2008,CV_2012,CV_2016
19,Diving,0.0,,,,,0.0,,0.0,,0.0,,0.1627906976744186,,0.2714285714285714,,0.3111111111111111,,0.3648648648648648,,0.4166666666666667,,0.4318181818181818,,0.3809523809523809,,0.3092783505154639,,0.4390243902439024,,0.375,,0.4411764705882353,,0.4220183486238532,,0.4596774193548387,,0.4952380952380952,,0.4659090909090909,,0.4455445544554455,,0.4351851851851852,,0.5089285714285714,,0.4532374100719424,,0.4831932773109244,,0.5051020408163265,,0.5,,0.4861878453038674,,0.5,,0.5,,0.5,350.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0038431975403535,0.0138488170802077,0.0151564011609158,0.0212871287128712,0.0163094128611369,0.015808888108203,0.0132759239325439,0.010840108401084,0.0118918918918918,0.0112299465240641,0.0103654627057063,0.0127447932856698,0.0103952355170546,0.010759493670886,0.0104017558927378,0.01036875992976,0.0099980956008379,0.009846704710753,0.0087159130134622,0.0073589533932951,0.0068238591360506,0.0100870827285921,0.017220172201722,0.0145800788514468,0.013380385237465,0.0140092879256965,0.0130040911747516,0.0128690386071158,0.013338564142801,,,0.01,0.035,0.045,0.05,0.07,0.07,0.085,0.045,0.105,0.11,0.11,0.08,0.125,0.1,0.105,0.125,0.11,0.105,0.145,0.155,0.155,0.195,0.21,0.15,0.145,0.125,0.145,,,0.0,0.0,0.6666666666666666,0.361371874908208,0.5321533202339938,0.8456390359071746,0.7929821744978607,0.5790331781800311,0.8071781124135382,0.8010433677781893,0.6843895682450494,0.728827197503402,0.6845703881993169,0.6005099873423916,0.7992136220624496,0.7809076367614657,0.8561566754744692,0.7175455814537172,0.6836653692506466,0.7413645641532595,0.7215066738571205,0.5987336124929453,0.6615900515787801,0.721938054923862,0.6935983751366498,0.728515437637901,0.6773143018549728,0.6974421925636685,0.5599021834982253
20,Equestrianism,0.0,,,0.0253164556962025,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0228136882129277,,0.0771812080536912,,0.0326086956521739,,0.1026785714285714,,0.1802575107296137,,0.1748466257668711,,0.1829268292682926,,0.1229508196721311,,0.3131672597864768,,0.3055555555555556,,0.3044554455445544,,0.2973760932944606,,0.3389830508474576,2.0,0.3180592991913746,6.0,0.3852941176470588,,0.3771428571428571,,0.3690140845070422,1.0,0.5,,0.5,2500.0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0408057851239669,0.0,0.0,0.0,0.0316831683168316,0.0307548928238583,0.0340769365887932,0.0416218155722999,0.0195724179464016,0.0345945945945945,0.0276737967914438,0.0281042957896986,0.0463164438918246,0.0298863021115322,0.0236286919831223,0.0222349460826414,0.0272598043314658,0.0234241096933917,0.0136511133489985,0.0242492233344839,0.0220768601798855,0.0246146347407542,0.0248911465892597,0.0213443310903697,0.0275980063973815,0.0249963240699897,0.0270897832817337,0.0259351256575102,0.0189250567751703,0.0196155355041192,,0.04,,,,0.05,0.04,0.085,0.1,0.03,0.105,0.085,0.125,0.145,0.145,0.1,0.09,0.135,0.115,0.055,0.15,0.16,0.175,0.15,0.185,0.19,0.21,0.2,0.215,,,0.0,0.6099539791083581,0.0,0.0,0.0,0.8015855342311585,0.7677526867131553,0.8989888964302559,0.7936433691478394,0.8457610135508236,0.9550616037216704,0.7000353068958391,0.676993426615022,0.7757174012100557,0.7447463329631158,0.7855635291362741,0.7270355139470828,0.7082969451914547,0.6745755758849149,0.4888435530408856,0.6207647584348609,0.9142785952838656,0.6738002789705323,0.6998505011847955,0.5481052998347861,0.5633380805444441,0.7414681965567979,0.6320234635965546,0.651269234104604
21,Fencing,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0589622641509434,,0.0627906976744186,,0.0885416666666666,,0.0737410071942446,,0.076771653543307,,0.0726915520628683,,0.0827338129496402,,0.1880199667221297,,0.1787941787941788,,0.1795918367346938,,0.1943887775551102,,0.2247422680412371,,0.2429906542056074,,0.2122641509433962,,0.2075098814229249,,0.2314410480349345,,0.3969072164948453,,0.3839541547277937,,0.3684210526315789,,0.4939759036144578,,0.5043478260869565,,0.5028901734104047,,0.5,,0.5,150.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0394736842105263,0.1637396694214876,0.02152190622598,0.0929024812463935,0.0773943889068042,0.0938118811881188,0.081547064305685,0.0744774284208677,0.0771438823107283,0.057813911472448,0.0751351351351351,0.0679144385026738,0.054391964094892,0.0432079577245881,0.0650785056848944,0.0507383966244725,0.0467601870407481,0.0417258968141148,0.0461816796800609,0.035918093319906,0.0365895754228512,0.0344780594167348,0.0279047096813501,0.0281567489114658,0.025251428984878,0.0240273748419251,0.0244081752683428,0.0267027863777089,0.0252776154295733,0.0200605601816805,0.0207924676343664,0.02,0.095,0.02,0.06,0.07,0.08,0.065,0.115,0.135,0.08,0.145,0.15,0.16,0.115,0.21,0.15,0.17,0.185,0.17,0.1,0.19,0.21,0.21,0.23,0.2,0.21,0.225,0.22,0.235,,,0.6666666666666666,0.793313184229326,0.6599663291074443,0.7433298445176612,0.8877360957030499,0.7655450556091326,0.5751540452408038,0.6570972492753283,0.7263931847309207,0.8190355138684334,0.851211100961771,0.7618294077790169,0.7504463269386988,0.8002698838551949,0.9696555334215888,0.7886577114352904,0.8341130553946484,0.7475234198479437,0.8658440402972897,0.7116477687393551,0.8347781544538427,0.9146555338713364,0.7663871385702012,0.7989690721649485,0.7967776246269969,0.6225297202504919,0.8827700237274128,0.7800082821316497,0.7730085272277585
22,Figure Skating,0.0,,,,,,,,,0.3478260869565217,,,,0.4516129032258064,,0.4594594594594595,,0.5238095238095238,,0.5365853658536586,,0.5057471264367817,,0.5633802816901409,,0.5846153846153846,,0.5423728813559322,,0.5492957746478874,,0.5340909090909091,,0.5208333333333334,,0.5147058823529411,,0.5047619047619047,,0.5294117647058824,,0.5,,0.5116279069767442,,0.4962406015037593,,,,,,,,,,,,,,,,,750.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0074169622702354,0.0,0.0072227399813606,0.0064992095555945,0.011302475780409,0.0123456790123456,0.0117567567567567,0.0094919786096256,0.0069459286172259,0.0091700341933478,0.0076881429344883,0.0092827004219409,0.0091611795018608,0.0056860941550296,0.0099980956008379,0.0095110215956137,0.0098377632033137,0.008789860997547,0.0081033327240601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.03,,0.04,0.055,0.06,0.065,0.085,0.06,0.075,0.075,0.07,0.075,0.085,0.09,0.09,0.1,0.1,0.13,0.14,,,,,,,,,0.0,0.0,0.0,0.0,0.6619175256109994,0.0,0.6745758544801653,0.7745966692414834,0.6866940282729163,0.7698478057042802,0.632401564760309,0.8888021773587264,0.8764228151539534,0.8488721992619531,0.8759479069870786,0.9494333482932016,0.9928187849051276,0.6504637305456116,0.6456816258069931,0.8660254037844387,0.6184724952522737,0.7760858735270444,0.5514863256077224,0.0,0.0,0.0,0.0,0.0,0.0
23,Football,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.3195876288659793,,0.3171355498721228,,0.3905882352941176,,0.4157782515991471,,0.4282655246252677,,0.4291754756871035,,0.4285714285714285,,0.5,6500.0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0180785123966942,0.0276710222905457,0.0259665320253894,0.0232183166720412,0.0403465346534653,0.0442684063373718,0.0490075531354294,0.0392895586652314,0.0,0.0271621621621621,0.0291443850267379,0.031416969437914,0.0222256760957413,0.0254466702761234,0.0225738396624472,0.0260521042084168,0.0224935195250439,0.0192344315368501,0.0286449591585543,0.0212288574387297,0.0183973834832379,0.0165722293304088,0.0281567489114658,0.028290282902829,0.0316149668972699,0.0344802234965446,0.0361455108359133,0.0345558153126826,0.0476911430734292,0.0564927422518634,,0.02,0.01,0.02,0.025,0.055,0.07,0.11,0.085,,0.08,0.09,0.125,0.055,0.08,0.07,0.08,0.08,0.065,0.08,0.08,0.08,0.08,0.105,0.1,0.11,0.105,0.12,0.115,,,0.0,0.7120612684313056,0.7071067811865476,0.7027283689263065,0.7174397870575491,0.916741620024396,0.6777518285477164,0.8467730628831349,0.7742218595772289,0.0,0.8424576592041841,0.8162096297549136,0.7192672565221085,0.8561208204131507,0.9145014171682526,0.7792730176171629,0.9588167708170316,0.8264124173085484,0.6875041773852465,0.727299140204067,0.8931095601043317,0.8926172620404963,0.9460919243678676,1.2969683472900553,1.2521903953817473,1.1515756113412396,1.1507186435315189,1.18345169061028,1.140817761715558
24,Freestyle Skiing,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3380281690140845,,,,,,,,,,,,,,,,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043258392737464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071301593222451,0.0,0.0,0.0,0.0,0.0,0.0
25,Golf,0.0,,,0.4545454545454545,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,0.5,650000.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0113636363636363,0.080707148347425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087668030391583,0.0113550340651021,0.0117693213024715,,0.02,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,0.205,,,0.0,0.4820898373782057,0.7400363203111743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5874472282952282
26,Gymnastics,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0843373493975903,,0.0,,0.0675818373812038,,0.0830188679245283,,0.3872856545378503,,0.4709748083242059,,0.413516609392898,,0.3194070080862534,,0.392379679144385,,0.4444444444444444,,0.4169435215946844,,0.4133949191685912,,0.4075268817204301,,0.428923582580115,,0.4239043824701195,,0.4123120973514674,1.0,0.4388111888111888,,0.4404865334491746,1.0,0.4367469879518072,1.0,0.4504716981132075,,0.4448315911730546,,0.6481481481481481,,0.3522012578616352,1000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2552631578947368,0.0697314049586776,0.3520368946963874,0.0900173110213502,0.1125443405353111,0.0767326732673267,0.0612767940354147,0.1120674512559283,0.1191245066379619,0.044263775971093,0.1279729729729729,0.141711229946524,0.2555033126736482,0.1419023935343487,0.189063345966432,0.1565400843881856,0.1427617139039984,0.132452546199515,0.114644829556275,0.096900525903547,0.0802554366586123,0.0829245025892613,0.0764637787119965,0.1013788098693759,0.0827725924318066,0.0856207691735475,0.0732245258050286,0.0656346749226006,0.0629018118059614,0.0306585919757759,0.0311887014515496,0.04,0.04,0.025,0.045,0.065,0.06,0.055,0.045,0.055,0.035,0.08,0.095,0.15,0.105,0.165,0.17,0.15,0.14,0.115,0.09,0.095,0.14,0.145,0.18,0.215,0.21,0.2,0.265,0.3,,,0.740866700437806,0.693888666488711,0.7159023320067479,0.5650150285676379,0.9440891630699332,0.881401660184778,0.8233070292718412,0.7907709996074624,0.8650665765389263,0.775684906924153,0.9410120405146726,0.753465160779665,0.8352296305839019,0.8183703510524865,0.8573705260580107,0.7406851986905357,0.7170866776058469,0.6165689209035919,0.5818463311331513,0.6384137734991007,0.6235773495193859,0.5608462129780135,0.6457433641235858,0.5063903104040482,0.6990319825130992,0.5836025825580691,0.5932418515020828,0.8076345850992048,0.7514807907998091
27,Handball,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.3374485596707819,,0.3306451612903225,,0.3166023166023166,,0.395017793594306,,0.386986301369863,,0.3933333333333333,,0.4520123839009288,,0.4542682926829268,,0.4985422740524781,,0.4927953890489913,,0.4985835694050991,,0.5,,0.5,650.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141891891891891,0.0,0.0,0.0,0.0,0.0,0.0,0.0203194247010619,0.023138449819082,0.0277498041848495,0.0223507076285812,0.0191469065140365,0.0177907756047035,0.0217706821480406,0.023370233702337,0.0243993156289518,0.0252168798706072,0.0268575851393188,0.0257890122735242,0.0317940953822861,0.0329540996469203,,,,,,,,,,,0.03,,,,,,,0.08,0.065,0.07,0.07,0.075,0.08,0.09,0.095,0.08,0.09,0.085,0.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8945792915351536,0.0,0.0,0.0,0.0,0.0,0.0,0.8488628055321973,0.7035004532976435,0.5753728892180217,0.7840780175385946,0.8545350277199789,0.7897560259958355,0.775751248790487,0.7402936096908812,0.8043476513266563,0.6832316574261529,0.7701095866426181,0.6588562458248706
28,Hockey,0.0,,,,,,,,,0.0,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.4866310160427807,,0.3356643356643357,,0.3949044585987261,,0.3980891719745223,,0.4,,0.4542857142857143,,0.4545454545454545,,0.4935400516795866,,0.4935400516795866,,0.4974358974358974,,0.5,,0.5,1150.0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0219284101902612,0.0,0.0118825722273998,0.0,0.0245783997129529,0.0120445648900933,0.0225675675675675,0.025,0.0167770891216071,0.0268884053465962,0.025554953979426,0.0238396624472573,0.0241435251455291,0.0219918053348942,0.0163778327937535,0.0209242475103502,0.0246807041767345,0.0213954756064322,0.0191311765064278,0.02322206095791,0.0253237826495912,0.02618463140668,0.0284516982796647,0.029953560371517,0.0284921098772647,0.036336109008327,0.0376618281679089,,,,,0.015,,0.02,,0.045,0.015,0.055,0.065,0.06,0.06,0.08,0.075,0.08,0.08,0.055,0.045,0.06,0.065,0.07,0.06,0.075,0.07,0.075,0.075,0.08,,,0.0,0.0,0.0,0.0,0.6830499730847663,0.0,0.5485978932827569,0.0,0.7315292467840647,0.622638287664045,0.7710537008041719,0.6764682791438221,0.7686720129684853,0.8527238412795489,0.8094961172720013,0.8007314276985465,0.8442484370909257,0.9998363557667226,0.7207868000823622,0.7065822860362322,0.8049994295591242,0.7168564394544642,0.7836697589421541,0.7604601451443337,0.7281363878804106,0.825105276212318,0.7245383360137662,0.8235486715587323,0.7678641706808467
29,Ice Hockey,0.0,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,1500.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139794967381174,0.0144036536096961,0.0222461428058844,0.014453477868112,0.0233783783783783,0.0185828877005347,0.015708484718957,0.0262667081131488,0.0164591229020032,0.0284810126582278,0.023857238286096,0.0173927585918555,0.0206627309083984,0.0267427548394315,0.0206247842595788,0.0180566911965113,0.0162675927618351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.035,0.04,0.055,0.02,0.075,0.045,0.045,0.05,0.045,0.08,0.07,0.055,0.06,0.06,0.06,0.06,0.06,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.7319162475319143,0.6621060021754821,0.709720898956591,0.8775473125218297,0.9003196681653531,0.7283955900834654,0.8533629459767359,0.8049123219487025,0.6041940285777202,0.7053511146266944,0.9903561648888412,0.8624384237769224,0.7875857814634363,0.7671865027405137,0.8125896934882053,0.7657030591523719,0.7597405838716829,0.0,0.0,0.0,0.0,0.0,0.0
30,Jeu De Paume,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0035472428248951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.5160420110886788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Judo,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,0.0,,0.0,,0.0,,0.0,1.0,0.0,,0.3764434180138568,,0.3901808785529715,,0.4045226130653266,,0.4088541666666667,,0.4041450777202072,1.0,0.3984375,,0.390745501285347,,0.5,2.0,0.5,350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075949367088607,0.0,0.0138807592608077,0.0146638735478956,0.0215956137406288,0.0182947877114256,0.0165576451349141,0.0263815268384816,0.0280841799709724,0.0287967585558208,0.0285650524436509,0.0283781796794589,0.0297213622291021,0.0284190531852717,0.0365253595760787,0.0364848960376618,,,,,,,,,,,,,,,,0.135,,0.23,0.23,0.21,0.305,0.345,0.46,0.46,0.45,0.47,0.46,0.66,0.68,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7507847313315047,0.0,1.6370927217095936,0.4738193465683549,0.9477406642937132,0.7168269180561142,0.7021412029971572,0.8410970094614004,0.8230499457921332,0.859036860678973,0.8210969180367954,0.8455713392415068,0.7292841384070846,0.8234407077400095
32,Lacrosse,0.0,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0276710222905457,0.0,0.0077394388906804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.5646533589019275,0.0,0.6203454424197545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Luge,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.2452830188679245,,0.205607476635514,,0.2184873949579832,,0.2765957446808511,,0.3033707865168539,,0.2448979591836734,,0.2448979591836734,,,,,,,,,,,,,,,,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089662447257383,0.0101154690333047,0.0089472363910025,0.0113311750142829,0.0105180709410316,0.0076803589920607,0.0066775688198419,0.0059708767440443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.06,0.07,0.065,0.08,0.07,0.085,0.11,0.11,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955182549265922,0.7322883831302578,0.8765538092367056,0.7194359422095901,0.8082748521632875,0.6496116754435816,0.7853895432801976,0.8457483063605493,0.0,0.0,0.0,0.0,0.0,0.0
34,Military Ski Patrol,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042157034955208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677202072477852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Modern Pentathlon,0.0,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,2.0,0.0,,0.0,,0.0,,0.5,,0.5,1.0,0.5,,0.5,,0.5,,0.5,,0.5,1500.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0079207920792079,0.005358807082945,0.0066748638679079,0.0066379619662719,0.0075278530563083,0.0056756756756756,0.0060160427807486,0.0105791835862363,0.0118122474354989,0.0120194910665944,0.0073839662447257,0.0088748926424277,0.0096998076762271,0.0084745762711864,0.0088396553653351,0.0088885053503624,0.0083128917961297,0.0071284957046243,0.002322206095791,0.0034729759062296,0.0047608420739418,0.0052933392148213,0.0055727554179566,0.005260081823495,0.0068130204390613,0.0070615927814829,,,,,,0.05,0.04,0.055,0.07,0.05,0.08,0.08,0.095,0.08,0.115,0.075,0.09,0.1,0.085,0.085,0.09,0.13,0.15,0.11,0.12,0.13,0.135,0.13,0.14,,,0.0,0.0,0.0,0.0,0.0,0.6457370702589753,0.5914847651505895,0.856587346611227,0.6225693476172697,0.8164965809277259,0.6050222749638717,0.5887602699420069,0.7798981797926798,0.8765242269485266,0.8567284202883956,0.636018042540711,1.9864834486856744,0.7661104929162124,0.7968253601002486,0.740878658715422,0.6524137044891515,0.6866056548378855,0.5576598324805782,0.6055300708194983,0.7326553447335702,0.684171630742243,0.6875631284148064,0.5874934331127603,0.6910507353495549
36,Motorboating,0.0,,,,,,,,,0.0588235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0054821025475653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
